Orthogroup	arabidopsis	lettuce	maize	medicago	melon	rice	safflower	tobacco	tomato	watermelon
OG0004659			GO:0006629		GO:0006629					
OG0004660						GO:0004672,GO:0005515,GO:0006468				
OG0004661										
OG0004662										
OG0004663										
OG0004664										
OG0004665										
OG0004666										
OG0004667										
OG0004668										
OG0004669										
OG0004670										
OG0004671										
OG0004672				GO:0005515,GO:0007165,GO:0043531						
OG0004673										
OG0004674										
OG0004675										
OG0004676										
OG0004677						GO:0016830,GO:0019752,GO:0030170		GO:0016830,GO:0019752,GO:0030170		
OG0004678										
OG0004679										
OG0004680										
OG0004681										
OG0004682										
OG0004683										
OG0004684										
OG0004685										
OG0004686										
OG0004687										
OG0004688										
OG0004689										
OG0004690										
OG0004691	GO:0003924,GO:0005525									
OG0004692										
OG0004693										
OG0004694			GO:0004553,GO:0005975							
OG0004695										
OG0004696										
OG0004697										
OG0004698										
OG0004699										
OG0004700										
OG0004701										
OG0004702										
OG0004703								GO:0046872		
OG0004704										
OG0004705	GO:0006952,GO:0016020				GO:0006952,GO:0016020					
OG0004706				GO:0000166,GO:0004812,GO:0005524,GO:0006418						
OG0004707										
OG0004708										
OG0004709										
OG0004710	GO:0007034	GO:0007034						GO:0007034		
OG0004711	GO:0016491,GO:0030151			GO:0016491,GO:0030151						
OG0004712										
OG0004713										
OG0004714										
OG0004715										
OG0004716										
OG0004717										
OG0004718										
OG0004719										
OG0004720										
OG0004721								GO:0004843,GO:0016579		
OG0004722	GO:0003700,GO:0006355				GO:0003700,GO:0006355					
OG0004723										
OG0004724										
OG0004725										
OG0004726										
OG0004727	GO:0008299									
OG0004728										
OG0004729										
OG0004730										
OG0004731										
OG0004732										
OG0004733						GO:0004553,GO:0005975				
OG0004734										
OG0004735										
OG0004736										
OG0004737										
OG0004738	GO:0016409			GO:0016409						
OG0004739										
OG0004740										
OG0004741								GO:0003677,GO:0005515		
OG0004742										
OG0004743								GO:0015267,GO:0016020,GO:0055085		
OG0004744										
OG0004745										
OG0004746										
OG0004747										
OG0004748					GO:0003723,GO:0006396,GO:0016779					
OG0004749	GO:0005509,GO:0005544									
OG0004750										
OG0004751										
OG0004752										
OG0004753										
OG0004754										
OG0004755	GO:0005515									
OG0004756	GO:0004345,GO:0006006,GO:0016614,GO:0050661			GO:0004345,GO:0006006,GO:0016614,GO:0050661						
OG0004757										
OG0004758										
OG0004759	GO:0006629									
OG0004760										
OG0004761										
OG0004762										
OG0004763										
OG0004764										
OG0004765										
OG0004766										
OG0004767								GO:0016757		
OG0004768		GO:0005247,GO:0006821,GO:0016020,GO:0055085						GO:0005247,GO:0006821,GO:0016020,GO:0055085		
OG0004769										
OG0004770										
OG0004771										
OG0004772										
OG0004773										
OG0004774										
OG0004775										
OG0004776										
OG0004777	GO:0016020					GO:0016020		GO:0016020		
OG0004778										
OG0004779										
OG0004780										
OG0004781										
OG0004782										
OG0004783										
OG0004784										
OG0004785										
OG0004786										
OG0004787										
OG0004788										
OG0004789	GO:0005515					GO:0005515				
OG0004790	GO:0005783								GO:0005783	
OG0004791										
OG0004792										
OG0004793										
OG0004794										
OG0004795										
OG0004796		GO:0004672,GO:0005524,GO:0006468	GO:0004672,GO:0005524,GO:0006468	GO:0004672,GO:0005524,GO:0006468				GO:0004672,GO:0005524,GO:0006468		
OG0004797										
OG0004798										
OG0004799			GO:0005515							
OG0004800										
OG0004801										
OG0004802										
OG0004803		GO:0016746								
OG0004804										
OG0004805										
OG0004806										
OG0004807										
OG0004808										
OG0004809						GO:0004672,GO:0005524,GO:0006468				
OG0004810										
OG0004811										
OG0004812										
OG0004813										
OG0004814										
OG0004815										
OG0004816										
OG0004817										
OG0004818										
OG0004819								GO:0015031		
OG0004820										
OG0004821										
OG0004822										
OG0004823										
OG0004824										
OG0004825										
OG0004826										
OG0004827								GO:0004672,GO:0006468		
OG0004828										
OG0004829								GO:0004650,GO:0005975		
OG0004830										
OG0004831	GO:0003677,GO:0005634,GO:0006355,GO:0009725	GO:0003677,GO:0005634,GO:0006355,GO:0009725								
OG0004832		GO:0016787						GO:0016787		
OG0004833										
OG0004834	GO:0005509,GO:0005544		GO:0005509,GO:0005544							
OG0004835										
OG0004836										
OG0004837										
OG0004838										
OG0004839										
OG0004840										
OG0004841										
OG0004842		GO:0003677,GO:0006355								
OG0004843	GO:0016787									
OG0004844										
OG0004845		GO:0003700,GO:0006355	GO:0003700,GO:0006355	GO:0003700,GO:0006355						
OG0004846										
OG0004847										
OG0004848										
OG0004849										
OG0004850										
OG0004851										
OG0004852										
OG0004853						GO:0003887,GO:0005634,GO:0006260,GO:0008270				
OG0004854										
OG0004855										
OG0004856										
OG0004857				GO:0016020,GO:0055085						
OG0004858				GO:0071949				GO:0071949		
OG0004859										
OG0004860	GO:0016020									
OG0004861										
OG0004862										
OG0004863										
OG0004864										
OG0004865										
OG0004866										
OG0004867										
OG0004868										
OG0004869										
OG0004870										
OG0004871										
OG0004872										
OG0004873										
OG0004874										
OG0004875										
OG0004876										
OG0004877										
OG0004878										
OG0004879										
OG0004880										
OG0004881										
OG0004882										
OG0004883	GO:0003677,GO:0006355,GO:0043565									
OG0004884										
OG0004885										
OG0004886			GO:0004553,GO:0005975			GO:0004553,GO:0005975				
OG0004887										
OG0004888			GO:0000105							
OG0004889										
OG0004890										
OG0004891										
OG0004892										
OG0004893										
OG0004894										
OG0004895										
OG0004896										
OG0004897										
OG0004898										
OG0004899			GO:0003723,GO:0003743,GO:0006413			GO:0003723,GO:0003743,GO:0006413				
OG0004900										
OG0004901										
OG0004902										
OG0004903										
OG0004904										
OG0004905		GO:0016787							GO:0016787	
OG0004906										
OG0004907										
OG0004908										
OG0004909										
OG0004910										
OG0004911										
OG0004912										
OG0004913										
OG0004914										
OG0004915				GO:0004499,GO:0050660,GO:0050661		GO:0004499,GO:0050660,GO:0050661				
OG0004916										
OG0004917										
OG0004918										
OG0004919										
OG0004920	GO:0003677,GO:0006355	GO:0003677,GO:0006355				GO:0003677,GO:0006355			GO:0003677,GO:0006355	
OG0004921										
OG0004922	GO:0003723									
OG0004923										
OG0004924										
OG0004925										
OG0004926	GO:0004672,GO:0005515,GO:0006468									
OG0004927										
OG0004928										
OG0004929						GO:0016020,GO:0022857,GO:0055085		GO:0016020,GO:0022857,GO:0055085		
OG0004930										
OG0004931										
OG0004932			GO:0016787							
OG0004933										
OG0004934										
OG0004935										
OG0004936	GO:0003872,GO:0006096									
OG0004937										
OG0004938										
OG0004939										
OG0004940	GO:0004842,GO:0005515,GO:0016567	GO:0004842,GO:0016567		GO:0004842,GO:0016567					GO:0004842,GO:0016567	
OG0004941										
OG0004942										
OG0004943										
OG0004944					GO:0003677,GO:0003916,GO:0006265					
OG0004945				GO:0005515,GO:0016409						
OG0004946										
OG0004947										
OG0004948										
OG0004949						GO:0008168		GO:0008168		
OG0004950										
OG0004951										
OG0004952										
OG0004953										
OG0004954										
OG0004955	GO:0008289			GO:0008289		GO:0008289		GO:0008289		
OG0004956										
OG0004957				GO:0015969	GO:0015969	GO:0015969				GO:0015969
OG0004958										
OG0004959										
OG0004960										
OG0004961										
OG0004962										
OG0004963										
OG0004964										
OG0004965										
OG0004966										
OG0004967	GO:0006629	GO:0006629	GO:0006629	GO:0006629	GO:0006629	GO:0006629		GO:0006629		
OG0004968										
OG0004969										
OG0004970										
OG0004971										
OG0004972										
OG0004973				GO:0005515						
OG0004974										
OG0004975										
OG0004976	GO:0003700,GO:0006355,GO:0043565	GO:0003700,GO:0006355,GO:0043565		GO:0003700,GO:0006355,GO:0043565	GO:0003700,GO:0006355,GO:0043565					
OG0004977			GO:0003677,GO:0006355		GO:0003677,GO:0006355					
OG0004978										
OG0004979										
OG0004980	GO:0005509					GO:0005509				
OG0004981										
OG0004982	GO:0005515									
OG0004983										
OG0004984										
OG0004985										
OG0004986										
OG0004987										
OG0004988										
OG0004989										
OG0004990										
OG0004991										
OG0004992										
OG0004993										
OG0004994										
OG0004995						GO:0000079,GO:0019901		GO:0000079,GO:0019901		
OG0004996										
OG0004997										
OG0004998										
OG0004999										
OG0005000		GO:0005515		GO:0005515			GO:0005515	GO:0005515		
OG0005001										
OG0005002										
OG0005003										
OG0005004										
OG0005005										
OG0005006										
OG0005007		GO:0046983								
OG0005008										
OG0005009										
OG0005010										
OG0005011										
OG0005012										
OG0005013	GO:0005515				GO:0005515			GO:0005515	GO:0005515	
OG0005014										
OG0005015										
OG0005016										
OG0005017										
OG0005018										
OG0005019										
OG0005020										
OG0005021										
OG0005022										
OG0005023										
OG0005024										
OG0005025										
OG0005026										
OG0005027	GO:0016787									
OG0005028										
OG0005029										
OG0005030										
OG0005031										
OG0005032										
OG0005033		GO:0015078,GO:0015986,GO:0045263								
OG0005034				GO:0005515		GO:0005515				
OG0005035										
OG0005036										
OG0005037										
OG0005038				GO:0046872						
OG0005039										
OG0005040										
OG0005041										
OG0005042										
OG0005043										
OG0005044										
OG0005045										
OG0005046										
OG0005047							GO:0005515			
OG0005048										
OG0005049										
OG0005050										
OG0005051										
OG0005052										
OG0005053										
OG0005054										
OG0005055										
OG0005056										
OG0005057		GO:0004842,GO:0005515,GO:0016567		GO:0004842,GO:0005515,GO:0016567	GO:0004842,GO:0005515,GO:0016567			GO:0004842,GO:0005515,GO:0016567		
OG0005058		GO:0007165,GO:0043531								
OG0005059										
OG0005060										
OG0005061										
OG0005062				GO:0016746						
OG0005063										
OG0005064										
OG0005065								GO:0005515		
OG0005066										
OG0005067										
OG0005068										
OG0005069										
OG0005070										
OG0005071										
OG0005072										
OG0005073										
OG0005074										
OG0005075										
OG0005076										
OG0005077										
OG0005078										
OG0005079										
OG0005080										
OG0005081										
OG0005082										
OG0005083										
OG0005084										
OG0005085										
OG0005086										
OG0005087				GO:0004601,GO:0006979,GO:0020037					GO:0004601,GO:0006979,GO:0020037	
OG0005088										
OG0005089										
OG0005090										
OG0005091										
OG0005092										
OG0005093										
OG0005094										
OG0005095										
OG0005096										
OG0005097										
OG0005098										
OG0005099										
OG0005100										
OG0005101										
OG0005102										
OG0005103										
OG0005104										
OG0005105										
OG0005106										
OG0005107										
OG0005108										
OG0005109										
OG0005110										
OG0005111	GO:0004649,GO:0006282									
OG0005112										
OG0005113	GO:0016491									
OG0005114		GO:0016020					GO:0016020	GO:0016020		
OG0005115										
OG0005116										
OG0005117										
OG0005118										
OG0005119										
OG0005120				GO:0008374						
OG0005121										
OG0005122										
OG0005123	GO:0016746									
OG0005124										
OG0005125										
OG0005126		GO:0009247,GO:0016758	GO:0009247,GO:0016758	GO:0009247,GO:0016758	GO:0009247,GO:0016758					
OG0005127										
OG0005128										
OG0005129										
OG0005130										
OG0005131										
OG0005132										
OG0005133										
OG0005134										
OG0005135										
OG0005136										
OG0005137										
OG0005138										
OG0005139										
OG0005140										
OG0005141										
OG0005142										
OG0005143										
OG0005144								GO:0016747		
OG0005145	GO:0055085			GO:0055085	GO:0055085					
OG0005146										
OG0005147										
OG0005148	GO:0005515				GO:0005515					
OG0005149	GO:0004672,GO:0004842,GO:0005524,GO:0006468,GO:0016567				GO:0004672,GO:0004842,GO:0005524,GO:0006468,GO:0016567					
OG0005150										
OG0005151					GO:0005515					
OG0005152		GO:0016020,GO:0055085						GO:0016020,GO:0055085		
OG0005153										
OG0005154								GO:0016747		
OG0005155										
OG0005156										
OG0005157										
OG0005158										
OG0005159										
OG0005160										
OG0005161										
OG0005162										
OG0005163								GO:0004672,GO:0005524,GO:0006468,GO:0007165		
OG0005164										
OG0005165	GO:0005509	GO:0005509			GO:0005509	GO:0005509		GO:0005509		
OG0005166										
OG0005167	GO:0005737,GO:0033925									
OG0005168										
OG0005169	GO:0004672,GO:0005524,GO:0006468	GO:0004672,GO:0005524,GO:0006468,GO:0048544	GO:0004672,GO:0005524,GO:0006468	GO:0004672,GO:0005524,GO:0006468		GO:0004672,GO:0005524,GO:0006468		GO:0004672,GO:0005524,GO:0006468		
OG0005170										
OG0005171										
OG0005172										
OG0005173										
OG0005174										
OG0005175										
OG0005176										
OG0005177				GO:0004497,GO:0005506,GO:0016705,GO:0020037		GO:0004497,GO:0005506,GO:0016705,GO:0020037				
OG0005178										
OG0005179										
OG0005180										
OG0005181										
OG0005182										
OG0005183	GO:0006633,GO:0016020,GO:0016747							GO:0006633,GO:0016020,GO:0016747		
OG0005184	GO:0004857			GO:0004857				GO:0004857		
OG0005185	GO:0005515									
OG0005186										
OG0005187										
OG0005188							GO:0009733			
OG0005189										
OG0005190										
OG0005191										
OG0005192	GO:0003677,GO:0006355							GO:0003677,GO:0006355		
OG0005193										
OG0005194										
OG0005195		GO:0005515			GO:0005515	GO:0005515	GO:0005515	GO:0005515		
OG0005196										
OG0005197										
OG0005198										
